feature_id,customer_id,feature_type,amount,start_date,end_date
1451,5727,Overdraft,33952.37,2017-04-18,2018-04-18
1452,5060,Loan,47892.04,2015-08-16,2020-08-14
1453,3502,Credit Card,73150.45,2020-11-23,2024-11-22
1454,3910,Insurance,6125.64,2022-10-10,2024-10-09
1455,7622,Credit Card,54467.77,2023-02-07,2027-02-06
1456,6422,Credit Card,4285.68,2020-06-02,2022-06-02
1457,776,Overdraft,67028.38,2023-11-03,2028-11-01
1458,2189,Loan,50215.73,2018-04-07,2019-04-07
1459,1803,Credit Card,59288.52,2015-09-22,2018-09-21
1460,5325,Overdraft,23887.52,2023-01-16,2025-01-15
1461,3142,Locker,88898.35,2023-12-14,2024-12-13
1462,5001,Loan,99755.96,2021-03-11,2026-03-10
1463,7663,Credit Card,53956.94,2021-08-02,2026-08-01
1464,5337,Locker,68263.4,2017-12-01,2019-12-01
1465,2060,Credit Card,59374.43,2021-08-29,2024-08-28
1466,6869,Overdraft,98838.43,2020-06-10,2025-06-09
1467,6478,Overdraft,4968.66,2022-12-18,2023-12-18
1468,236,Loan,74551.82,2023-05-13,2028-05-11
1469,2798,Loan,25132.5,2021-07-05,2022-07-05
1470,3608,Insurance,88453.52,2020-08-02,2022-08-02
1471,7752,Credit Card,55196.4,2020-03-23,2025-03-22
1472,3217,Credit Card,27946.34,2020-08-28,2021-08-28
1473,7463,Credit Card,38684.4,2018-03-17,2021-03-16
1474,6331,Overdraft,82271.04,2020-12-02,2022-12-02
1475,2358,Locker,50373.64,2015-12-22,2018-12-21
1476,4123,Locker,30512.31,2015-11-18,2017-11-17
1477,7067,Credit Card,75746.56,2023-02-27,2028-02-26
1478,6180,Loan,6052.36,2015-10-01,2019-09-30
1479,62,Insurance,56185.14,2021-04-07,2026-04-06
1480,7763,Credit Card,10954.16,2020-06-05,2025-06-04
1481,1606,Overdraft,90861.79,2015-01-21,2016-01-21
1482,2561,Credit Card,62660.93,2021-12-01,2024-11-30
1483,6980,Locker,42892.98,2020-01-16,2022-01-15
1484,4365,Loan,13643.11,2019-08-15,2023-08-14
1485,581,Insurance,28517.53,2019-08-01,2020-07-31
1486,4217,Loan,90067.26,2016-10-06,2019-10-06
1487,3001,Loan,3442.89,2015-01-30,2018-01-29
1488,1613,Insurance,57949.07,2016-07-06,2021-07-05
1489,3001,Credit Card,32291.95,2023-09-11,2024-09-10
1490,5812,Overdraft,71141.03,2022-07-01,2023-07-01
1491,5856,Insurance,4673.75,2023-12-12,2026-12-11
1492,5744,Loan,35661.11,2020-08-20,2021-08-20
1493,6932,Locker,18956.48,2015-03-30,2018-03-29
1494,7500,Insurance,36754.17,2019-02-10,2022-02-09
1495,348,Loan,2006.77,2021-12-04,2026-12-03
1496,338,Loan,86306.35,2023-10-04,2025-10-03
1497,170,Locker,89773.43,2021-12-10,2026-12-09
1498,6613,Loan,18190.74,2019-07-12,2023-07-11
1499,3385,Insurance,73127.38,2022-10-06,2027-10-05
1500,6315,Insurance,96551.19,2016-02-15,2018-02-14
1501,5896,Locker,56549.75,2018-01-05,2023-01-04
1502,357,Insurance,44289.39,2016-06-03,2019-06-03
1503,4906,Overdraft,78142.85,2018-10-01,2020-09-30
1504,639,Overdraft,73732.98,2016-03-12,2020-03-11
1505,1695,Overdraft,53840.46,2019-01-17,2020-01-17
1506,7090,Loan,99240.84,2022-08-13,2026-08-12
1507,7857,Loan,99572.94,2020-11-01,2023-11-01
1508,4017,Insurance,73062.95,2015-04-06,2019-04-05
1509,4505,Loan,34103.68,2020-11-22,2021-11-22
1510,3927,Insurance,55080.74,2022-04-18,2023-04-18
1511,3102,Locker,7264.27,2018-10-23,2020-10-22
1512,6815,Loan,4762.16,2019-07-07,2020-07-06
1513,2830,Insurance,63924.11,2020-12-15,2022-12-15
1514,2151,Insurance,5893.7,2022-08-06,2024-08-05
1515,923,Loan,75059.45,2022-03-18,2025-03-17
1516,6230,Loan,66950.44,2018-01-26,2022-01-25
1517,5147,Insurance,47557.96,2023-05-28,2025-05-27
1518,5021,Insurance,37547.53,2018-06-12,2020-06-11
1519,7543,Insurance,62669.11,2022-10-02,2023-10-02
1520,2020,Insurance,44065.75,2023-03-27,2025-03-26
1521,907,Insurance,76519.53,2015-09-11,2016-09-10
1522,7834,Overdraft,54899.72,2019-04-17,2024-04-15
1523,1566,Loan,74004.48,2022-12-27,2024-12-26
1524,1669,Locker,49647.92,2021-11-26,2024-11-25
1525,3304,Credit Card,66320.08,2023-06-24,2027-06-23
1526,6896,Insurance,68678.99,2021-06-28,2023-06-28
1527,2712,Overdraft,80388.9,2021-08-10,2022-08-10
1528,1449,Loan,33060.31,2023-12-24,2025-12-23
1529,1237,Credit Card,31148.86,2022-08-17,2024-08-16
1530,3464,Credit Card,66191.1,2019-10-21,2021-10-20
1531,7700,Credit Card,83560.85,2023-11-10,2026-11-09
1532,7211,Overdraft,46766.81,2022-07-07,2027-07-06
1533,7126,Insurance,46172.15,2023-05-23,2025-05-22
1534,7213,Overdraft,61504.77,2022-11-08,2024-11-07
1535,5261,Locker,45892.2,2021-05-27,2022-05-27
1536,7346,Credit Card,27721.68,2016-07-12,2019-07-12
1537,6898,Loan,38247.77,2022-03-05,2025-03-04
1538,229,Insurance,10886.46,2016-04-01,2018-04-01
1539,7582,Locker,69466.71,2022-04-26,2027-04-25
1540,962,Loan,45765.78,2019-07-25,2021-07-24
1541,4734,Credit Card,43730.23,2015-12-09,2016-12-08
1542,5850,Locker,44659.92,2020-08-11,2023-08-11
1543,7670,Overdraft,68982.92,2018-01-02,2021-01-01
1544,6268,Credit Card,57980.51,2015-08-07,2018-08-06
1545,1681,Insurance,8605.3,2016-06-07,2019-06-07
1546,4529,Loan,28328.02,2017-01-27,2018-01-27
1547,6588,Locker,19042.82,2023-02-18,2025-02-17
1548,1842,Credit Card,79399.02,2019-07-31,2024-07-29
1549,7323,Locker,66891.08,2023-06-23,2025-06-22
1550,7057,Locker,92003.06,2020-05-28,2022-05-28
1551,3993,Insurance,30257.92,2015-12-18,2016-12-17
1552,5461,Locker,51464.28,2016-09-08,2018-09-08
1553,125,Credit Card,34231.56,2017-11-03,2021-11-02
1554,2039,Insurance,61117.56,2022-09-24,2023-09-24
1555,1468,Loan,12590.99,2019-07-28,2022-07-27
1556,376,Loan,3103.44,2020-04-24,2024-04-23
1557,744,Overdraft,98957.99,2023-06-10,2025-06-09
1558,2928,Locker,69972.4,2019-12-06,2024-12-04
1559,543,Loan,12111.82,2023-03-02,2024-03-01
1560,7195,Insurance,13145.37,2021-06-05,2023-06-05
1561,3118,Locker,24370.97,2018-07-04,2020-07-03
1562,7788,Insurance,23313.04,2020-06-28,2023-06-28
1563,6664,Overdraft,77433.79,2015-09-14,2016-09-13
1564,740,Locker,65352.06,2022-07-02,2024-07-01
1565,7997,Loan,7820.46,2016-02-12,2021-02-10
1566,3674,Locker,42478.41,2023-08-20,2024-08-19
1567,2009,Credit Card,32894.3,2020-01-24,2023-01-23
1568,4654,Locker,5673.98,2017-01-03,2022-01-02
1569,4148,Locker,84607.57,2016-07-21,2020-07-20
1570,4441,Credit Card,9222.17,2020-10-15,2023-10-15
1571,6212,Overdraft,21056.91,2016-11-09,2020-11-08
1572,6218,Loan,19673.11,2023-05-25,2027-05-24
1573,5572,Credit Card,21164.01,2019-12-17,2021-12-16
1574,6663,Locker,46696.37,2015-01-02,2016-01-02
1575,4441,Insurance,96766.62,2021-12-25,2025-12-24
1576,1139,Insurance,34169.81,2023-07-19,2025-07-18
1577,6487,Overdraft,3976.74,2015-08-14,2018-08-13
1578,7984,Loan,20101.36,2018-07-30,2023-07-29
1579,7533,Loan,67568.24,2023-04-14,2027-04-13
1580,1714,Locker,37767.91,2017-10-07,2020-10-06
1581,7387,Credit Card,71195.0,2023-04-30,2027-04-29
1582,6994,Loan,67745.32,2022-12-30,2025-12-29
1583,6047,Insurance,56921.81,2020-01-06,2023-01-05
1584,7207,Overdraft,60410.97,2023-12-28,2026-12-27
1585,5736,Locker,65590.06,2016-04-14,2018-04-14
1586,167,Locker,20159.49,2016-11-11,2018-11-11
1587,6947,Credit Card,35650.36,2022-02-23,2026-02-22
1588,6330,Loan,35115.44,2016-07-26,2020-07-25
1589,3138,Overdraft,9079.59,2022-03-30,2027-03-29
1590,7325,Credit Card,24468.9,2015-12-11,2019-12-10
1591,1148,Locker,56511.42,2016-02-23,2018-02-22
1592,4062,Insurance,76710.79,2022-02-03,2025-02-02
1593,5422,Overdraft,7504.63,2016-02-13,2019-02-12
1594,1611,Locker,61094.03,2018-07-08,2022-07-07
1595,2229,Overdraft,84064.85,2020-01-05,2024-01-04
1596,2436,Locker,25370.92,2016-04-05,2020-04-04
1597,6764,Overdraft,19201.89,2017-12-01,2022-11-30
1598,5953,Loan,64347.62,2018-02-12,2020-02-12
1599,745,Credit Card,47298.03,2016-01-14,2021-01-12
1600,267,Loan,41638.33,2021-04-22,2023-04-22
1601,4065,Overdraft,49711.31,2020-10-07,2024-10-06
1602,5659,Loan,35288.18,2015-07-22,2020-07-20
1603,3083,Overdraft,3992.09,2017-12-21,2019-12-21
1604,4051,Overdraft,78726.06,2016-12-23,2017-12-23
1605,5273,Loan,44019.43,2022-04-22,2024-04-21
1606,5835,Insurance,99989.77,2016-03-16,2017-03-16
1607,464,Loan,80434.78,2021-02-16,2025-02-15
1608,2806,Credit Card,88231.06,2018-11-12,2020-11-11
1609,478,Locker,49981.08,2021-10-13,2022-10-13
1610,311,Overdraft,24050.77,2015-08-24,2018-08-23
1611,1482,Credit Card,88386.02,2019-05-21,2023-05-20
1612,6860,Overdraft,75925.53,2018-05-08,2023-05-07
1613,4560,Loan,51893.17,2023-05-15,2027-05-14
1614,5848,Insurance,66412.27,2017-09-01,2018-09-01
1615,1745,Overdraft,12285.58,2023-09-20,2027-09-19
1616,2654,Overdraft,62687.99,2017-12-16,2020-12-15
1617,4872,Insurance,6919.97,2021-05-19,2026-05-18
1618,7805,Locker,19694.63,2023-10-03,2024-10-02
1619,439,Loan,50235.15,2021-10-06,2025-10-05
1620,4561,Loan,47415.75,2018-03-24,2021-03-23
1621,141,Insurance,6083.51,2016-07-17,2021-07-16
1622,5889,Insurance,81030.01,2022-10-13,2023-10-13
1623,6374,Credit Card,84601.38,2016-07-25,2020-07-24
1624,4503,Locker,66874.46,2018-01-02,2023-01-01
1625,4283,Overdraft,55836.92,2021-08-14,2025-08-13
1626,5344,Credit Card,11826.3,2018-03-19,2019-03-19
1627,5589,Credit Card,44985.1,2023-08-15,2028-08-13
1628,1578,Credit Card,33574.87,2016-11-18,2020-11-17
1629,6318,Insurance,12096.24,2023-07-02,2027-07-01
1630,2640,Loan,85927.95,2018-10-31,2020-10-30
1631,1162,Locker,78552.18,2021-06-18,2023-06-18
1632,7022,Loan,2683.92,2018-03-04,2023-03-03
1633,3166,Credit Card,4488.87,2015-07-29,2016-07-28
1634,2127,Insurance,21891.6,2019-09-29,2022-09-28
1635,33,Credit Card,27189.7,2015-05-10,2018-05-09
1636,7992,Overdraft,77654.82,2018-01-31,2020-01-31
1637,2094,Overdraft,5979.55,2020-07-26,2024-07-25
1638,4640,Credit Card,9115.53,2022-01-13,2023-01-13
1639,1365,Loan,7987.89,2019-06-19,2020-06-18
1640,4755,Locker,61784.26,2022-10-16,2024-10-15
1641,4986,Locker,3498.14,2022-04-25,2024-04-24
1642,7995,Credit Card,96934.12,2017-10-17,2022-10-16
1643,4645,Insurance,41111.34,2020-06-09,2022-06-09
1644,621,Overdraft,17464.01,2018-09-09,2020-09-08
1645,3434,Locker,84250.89,2020-05-16,2022-05-16
1646,4542,Insurance,39683.09,2016-07-25,2017-07-25
1647,2275,Overdraft,72509.17,2017-01-02,2021-01-01
1648,2997,Locker,58018.49,2020-04-18,2025-04-17
1649,3013,Overdraft,24278.05,2019-09-27,2022-09-26
1650,1778,Credit Card,79236.88,2016-10-19,2020-10-18
1651,7967,Credit Card,90012.22,2018-07-08,2019-07-08
1652,5665,Credit Card,29735.21,2015-09-27,2016-09-26
1653,809,Credit Card,4692.04,2016-01-16,2020-01-15
1654,5726,Loan,72445.29,2018-02-27,2022-02-26
1655,6011,Insurance,52009.97,2015-10-19,2016-10-18
1656,5185,Insurance,64547.08,2015-07-16,2017-07-15
1657,2999,Locker,96407.77,2015-12-17,2017-12-16
1658,7682,Locker,85077.06,2020-02-06,2024-02-05
1659,1969,Insurance,16139.4,2015-11-11,2016-11-10
1660,7085,Credit Card,88484.96,2017-05-02,2018-05-02
1661,4829,Overdraft,40833.31,2019-11-20,2020-11-19
1662,4305,Locker,2680.77,2021-07-12,2024-07-11
1663,4099,Locker,42930.51,2021-12-20,2025-12-19
1664,2649,Overdraft,7899.73,2015-10-07,2020-10-05
1665,5006,Insurance,29677.5,2023-05-29,2025-05-28
1666,2624,Loan,39019.14,2022-04-29,2026-04-28
1667,5538,Credit Card,23259.13,2023-11-24,2025-11-23
1668,3794,Overdraft,8045.7,2018-02-14,2019-02-14
1669,457,Loan,23325.57,2022-04-25,2025-04-24
1670,4065,Loan,3857.57,2016-09-29,2021-09-28
1671,5850,Insurance,45491.03,2023-03-09,2026-03-08
1672,2601,Overdraft,96464.27,2018-12-22,2023-12-21
1673,3182,Credit Card,60757.8,2019-05-31,2022-05-30
1674,5730,Insurance,38283.7,2021-08-27,2022-08-27
1675,4080,Credit Card,24733.14,2020-09-20,2025-09-19
1676,1109,Credit Card,95113.38,2017-11-01,2020-10-31
1677,4076,Credit Card,37681.54,2018-07-03,2020-07-02
1678,2547,Credit Card,41928.1,2022-03-27,2026-03-26
1679,8,Loan,93484.97,2020-02-21,2022-02-20
1680,6765,Locker,72191.52,2015-07-22,2020-07-20
1681,6344,Overdraft,74748.66,2022-12-28,2024-12-27
1682,6480,Credit Card,73160.71,2015-09-28,2020-09-26
1683,876,Credit Card,18303.79,2015-03-08,2017-03-07
1684,37,Insurance,71232.86,2021-06-30,2023-06-30
1685,1462,Insurance,57745.67,2018-05-05,2019-05-05
1686,7561,Insurance,23396.19,2015-03-02,2019-03-01
1687,6042,Loan,73919.6,2018-05-14,2020-05-13
1688,989,Credit Card,47291.42,2021-11-03,2025-11-02
1689,6289,Insurance,48577.85,2022-06-30,2027-06-29
1690,3113,Overdraft,77134.53,2023-03-09,2027-03-08
1691,4644,Insurance,86974.82,2015-01-28,2018-01-27
1692,450,Locker,48944.17,2023-05-20,2027-05-19
1693,352,Insurance,26174.44,2017-03-15,2021-03-14
1694,5936,Overdraft,35293.01,2020-06-28,2023-06-28
1695,7207,Locker,46660.79,2016-07-09,2019-07-09
1696,3347,Credit Card,29761.79,2018-08-14,2022-08-13
1697,4649,Loan,80507.82,2023-02-15,2027-02-14
1698,3053,Overdraft,34645.75,2022-04-11,2025-04-10
1699,3925,Overdraft,55194.81,2023-04-06,2026-04-05
1700,1010,Credit Card,59885.04,2017-12-31,2019-12-31
1701,3750,Credit Card,16313.06,2018-07-09,2021-07-08
1702,79,Insurance,74402.98,2020-03-07,2025-03-06
1703,2397,Locker,41963.31,2018-01-20,2023-01-19
1704,5290,Locker,64971.39,2015-04-09,2018-04-08
1705,1555,Credit Card,22972.97,2021-03-23,2023-03-23
1706,2909,Insurance,20913.76,2017-02-09,2018-02-09
1707,543,Loan,98574.43,2022-05-20,2026-05-19
1708,182,Locker,81485.72,2018-11-13,2022-11-12
1709,1240,Locker,49189.14,2021-10-18,2022-10-18
1710,393,Loan,39933.13,2015-06-01,2018-05-31
1711,6885,Insurance,96190.12,2018-06-11,2020-06-10
1712,87,Overdraft,93137.67,2021-12-21,2023-12-21
1713,1296,Insurance,34061.35,2016-02-19,2021-02-17
1714,6214,Locker,54619.54,2015-11-14,2018-11-13
1715,5598,Insurance,11618.26,2015-10-24,2019-10-23
1716,2535,Insurance,67218.68,2018-10-19,2019-10-19
1717,7102,Overdraft,13895.8,2019-12-08,2021-12-07
1718,7212,Locker,60551.72,2019-11-14,2020-11-13
1719,3460,Insurance,37415.33,2020-03-10,2024-03-09
1720,7925,Credit Card,19837.09,2020-07-24,2025-07-23
1721,1332,Credit Card,9353.34,2017-03-05,2022-03-04
1722,3483,Loan,49014.26,2020-08-08,2022-08-08
1723,869,Overdraft,51163.48,2022-10-07,2027-10-06
1724,7806,Insurance,32392.08,2023-04-03,2027-04-02
1725,2858,Locker,41294.98,2022-12-24,2026-12-23
1726,6613,Loan,38119.79,2016-11-05,2018-11-05
1727,1248,Credit Card,49301.25,2022-09-16,2024-09-15
1728,2387,Overdraft,42901.26,2019-11-15,2023-11-14
1729,2900,Insurance,60557.05,2021-04-07,2026-04-06
1730,2307,Loan,52195.14,2015-10-31,2017-10-30
1731,2700,Insurance,60578.23,2020-06-11,2024-06-10
1732,5316,Locker,55492.72,2019-10-23,2022-10-22
1733,323,Credit Card,90175.12,2023-08-21,2025-08-20
1734,4113,Credit Card,90962.56,2018-05-30,2019-05-30
1735,7370,Locker,70394.77,2017-01-06,2021-01-05
1736,6087,Credit Card,68494.72,2021-01-18,2022-01-18
1737,6476,Loan,67191.47,2023-08-31,2024-08-30
1738,7308,Credit Card,38410.55,2022-09-22,2025-09-21
1739,5025,Loan,16069.92,2020-09-27,2021-09-27
1740,5716,Locker,82543.43,2023-04-08,2028-04-06
1741,7625,Insurance,60807.77,2021-04-19,2025-04-18
1742,7128,Credit Card,96528.08,2019-03-09,2023-03-08
1743,320,Credit Card,61732.28,2015-01-05,2016-01-05
1744,7162,Loan,15830.67,2019-11-02,2022-11-01
1745,5607,Loan,85011.2,2021-03-19,2025-03-18
1746,4750,Loan,45686.22,2022-05-03,2024-05-02
1747,4499,Credit Card,29834.3,2023-07-06,2027-07-05
1748,2260,Insurance,32983.97,2015-05-03,2016-05-02
1749,2134,Locker,62385.32,2017-09-29,2020-09-28
1750,5448,Credit Card,42616.3,2023-01-29,2026-01-28
1751,7332,Insurance,74597.59,2015-04-29,2016-04-28
1752,5246,Loan,16361.56,2021-05-30,2022-05-30
1753,4249,Credit Card,55478.73,2017-01-22,2022-01-21
1754,3176,Locker,97875.39,2021-05-27,2026-05-26
1755,7035,Overdraft,20258.72,2018-01-11,2020-01-11
1756,6491,Locker,33570.33,2015-07-24,2017-07-23
1757,1829,Loan,64167.56,2019-03-17,2023-03-16
1758,1723,Loan,57122.4,2020-01-21,2024-01-20
1759,6080,Insurance,42031.58,2018-09-08,2023-09-07
1760,2625,Credit Card,97212.68,2022-08-02,2024-08-01
1761,5923,Credit Card,60849.25,2015-09-08,2017-09-07
1762,1444,Loan,26193.02,2021-12-07,2025-12-06
1763,5095,Insurance,49485.44,2022-07-19,2023-07-19
1764,1102,Overdraft,98806.06,2015-11-30,2020-11-28
1765,822,Credit Card,26389.98,2016-10-21,2021-10-20
1766,7077,Credit Card,85348.22,2018-09-03,2023-09-02
1767,1811,Credit Card,6164.18,2015-04-28,2017-04-27
1768,372,Locker,39530.02,2020-02-08,2025-02-06
1769,5200,Loan,12554.4,2019-07-19,2023-07-18
1770,740,Credit Card,59965.27,2019-12-10,2021-12-09
1771,7226,Credit Card,76030.65,2020-11-06,2024-11-05
1772,5263,Loan,7633.37,2017-07-27,2022-07-26
1773,7452,Loan,23906.63,2020-03-06,2023-03-06
1774,6889,Credit Card,65526.31,2018-03-29,2021-03-28
1775,6817,Locker,40149.09,2015-01-30,2016-01-30
1776,2974,Overdraft,72266.28,2018-01-25,2020-01-25
1777,5706,Credit Card,63835.48,2017-07-31,2022-07-30
1778,3575,Overdraft,3497.87,2022-03-25,2027-03-24
1779,5265,Loan,2980.3,2016-04-21,2018-04-21
1780,7376,Insurance,25864.29,2021-05-29,2026-05-28
1781,7817,Locker,27123.19,2016-10-23,2017-10-23
1782,2416,Loan,85312.78,2019-07-29,2021-07-28
1783,5619,Loan,92469.73,2019-12-07,2023-12-06
1784,7333,Credit Card,61217.91,2023-07-10,2024-07-09
1785,3445,Overdraft,3426.35,2020-08-22,2025-08-21
1786,6496,Overdraft,74500.84,2018-10-18,2021-10-17
1787,4592,Insurance,49993.88,2015-09-03,2019-09-02
1788,3193,Credit Card,76720.11,2019-01-06,2022-01-05
1789,1351,Loan,63647.0,2018-06-11,2023-06-10
1790,939,Overdraft,13183.98,2023-11-15,2028-11-13
1791,2395,Insurance,20511.98,2021-10-26,2024-10-25
1792,1845,Credit Card,14983.89,2022-01-17,2024-01-17
1793,7338,Locker,97503.06,2020-08-20,2023-08-20
1794,1766,Insurance,54573.96,2020-10-05,2023-10-05
1795,6807,Credit Card,62069.61,2023-01-18,2026-01-17
1796,1415,Loan,57173.66,2018-02-16,2021-02-15
1797,3171,Loan,62929.65,2023-11-18,2024-11-17
1798,2547,Credit Card,96443.82,2022-10-06,2027-10-05
1799,6290,Locker,70574.34,2015-10-15,2018-10-14
1800,3639,Locker,8159.06,2022-08-28,2023-08-28
1801,5145,Credit Card,8360.35,2017-03-04,2021-03-03
1802,7221,Insurance,2593.97,2023-10-18,2028-10-16
1803,6864,Locker,13312.27,2017-11-28,2021-11-27
1804,436,Loan,77235.29,2022-03-01,2026-02-28
1805,4599,Credit Card,23028.86,2018-08-18,2022-08-17
1806,1364,Locker,42165.43,2021-04-24,2026-04-23
1807,6192,Overdraft,8864.26,2019-03-15,2020-03-14
1808,6951,Credit Card,5541.38,2022-06-06,2024-06-05
1809,4436,Loan,22959.32,2020-03-09,2022-03-09
1810,2016,Loan,76645.06,2019-07-02,2024-06-30
1811,2327,Credit Card,63942.18,2015-09-04,2019-09-03
1812,997,Insurance,56250.16,2018-08-28,2019-08-28
1813,7328,Overdraft,59637.01,2019-06-15,2024-06-13
1814,5278,Locker,14230.29,2017-07-17,2020-07-16
1815,1249,Loan,48311.01,2018-12-09,2019-12-09
1816,4172,Locker,62704.76,2023-06-16,2028-06-14
1817,4656,Overdraft,5239.33,2019-10-24,2024-10-22
1818,3443,Loan,92195.94,2022-10-22,2025-10-21
1819,1005,Credit Card,69433.16,2015-04-17,2018-04-16
1820,4953,Credit Card,87343.68,2018-12-15,2023-12-14
1821,6146,Loan,98744.07,2017-10-26,2022-10-25
1822,2479,Locker,19505.43,2020-03-12,2023-03-12
1823,5290,Overdraft,59611.87,2018-02-17,2023-02-16
1824,6353,Insurance,7589.06,2021-01-16,2026-01-15
1825,4092,Credit Card,98860.87,2015-09-13,2016-09-12
1826,3315,Locker,27646.91,2020-01-03,2023-01-02
1827,4946,Overdraft,54281.83,2020-02-09,2022-02-08
1828,5653,Credit Card,48919.03,2022-01-03,2025-01-02
1829,1165,Locker,78243.01,2016-01-09,2017-01-08
1830,1270,Credit Card,42972.03,2018-12-11,2020-12-10
1831,7800,Insurance,44051.92,2015-04-29,2017-04-28
1832,807,Overdraft,84836.52,2023-08-06,2024-08-05
1833,3895,Loan,2629.45,2017-05-24,2019-05-24
1834,3040,Locker,43135.18,2015-07-05,2018-07-04
1835,2288,Loan,65066.37,2015-01-26,2019-01-25
1836,7733,Insurance,79068.21,2021-09-16,2023-09-16
1837,7088,Insurance,70524.88,2019-08-26,2022-08-25
1838,6361,Overdraft,13412.2,2021-04-22,2022-04-22
1839,1443,Locker,55000.73,2017-04-25,2022-04-24
1840,2459,Overdraft,9168.37,2015-08-31,2020-08-29
1841,2765,Credit Card,60971.8,2023-11-20,2028-11-18
1842,1830,Locker,46438.54,2016-10-27,2019-10-27
1843,697,Locker,27798.11,2016-06-27,2019-06-27
1844,7130,Overdraft,42642.17,2019-08-15,2021-08-14
1845,7831,Overdraft,89758.46,2021-06-09,2022-06-09
1846,4499,Loan,28632.9,2023-09-10,2024-09-09
1847,6646,Loan,36004.87,2020-09-07,2021-09-07
1848,4960,Credit Card,52313.28,2023-05-31,2027-05-30
1849,7108,Locker,59357.59,2020-06-16,2024-06-15
1850,1068,Credit Card,51547.55,2015-01-28,2017-01-27
1851,284,Loan,63902.18,2016-12-30,2019-12-30
1852,7597,Locker,97750.14,2018-02-19,2019-02-19
1853,5526,Insurance,82401.59,2020-06-10,2021-06-10
1854,4483,Insurance,15814.33,2021-01-19,2022-01-19
1855,1186,Locker,68104.57,2020-05-12,2024-05-11
1856,1987,Locker,54505.92,2023-09-01,2025-08-31
1857,3396,Overdraft,16029.79,2019-02-06,2023-02-05
1858,7565,Insurance,96598.76,2015-02-12,2017-02-11
1859,7105,Overdraft,92867.38,2020-11-07,2025-11-06
1860,6358,Credit Card,66624.55,2020-03-04,2021-03-04
1861,4736,Overdraft,21325.56,2017-08-24,2020-08-23
1862,1373,Loan,61340.01,2017-01-15,2018-01-15
1863,3249,Insurance,44639.81,2015-09-19,2017-09-18
1864,4041,Overdraft,72791.29,2023-10-12,2028-10-10
1865,3611,Insurance,59214.88,2019-02-01,2024-01-31
1866,4740,Overdraft,27527.11,2015-12-24,2019-12-23
1867,961,Insurance,21922.77,2022-11-04,2027-11-03
1868,1768,Loan,58178.72,2015-08-22,2017-08-21
1869,7530,Locker,6241.51,2021-10-16,2024-10-15
1870,3576,Insurance,6918.86,2023-05-24,2027-05-23
1871,5775,Insurance,94265.08,2016-04-12,2021-04-11
1872,2805,Locker,98970.18,2015-08-06,2018-08-05
1873,6790,Overdraft,39440.75,2016-12-02,2020-12-01
1874,1688,Loan,29431.45,2020-04-05,2024-04-04
1875,1232,Loan,52416.44,2015-08-02,2018-08-01
1876,2972,Credit Card,82894.88,2023-04-02,2027-04-01
1877,6401,Overdraft,3957.16,2016-12-26,2019-12-26
1878,1050,Credit Card,12171.33,2018-02-13,2019-02-13
1879,4394,Locker,5346.66,2018-09-27,2021-09-26
1880,6640,Credit Card,98766.02,2020-07-22,2025-07-21
1881,3095,Overdraft,8537.89,2018-01-02,2019-01-02
1882,7873,Locker,52285.79,2016-07-05,2021-07-04
1883,7845,Insurance,74631.78,2022-06-12,2024-06-11
1884,7137,Overdraft,67621.8,2016-04-09,2021-04-08
1885,1380,Insurance,79379.53,2016-08-16,2017-08-16
1886,7792,Credit Card,7865.04,2018-12-24,2021-12-23
1887,7054,Overdraft,98272.25,2023-10-17,2027-10-16
1888,1210,Loan,17410.64,2019-03-25,2024-03-23
1889,6727,Overdraft,21734.36,2018-03-05,2020-03-04
1890,62,Credit Card,12718.26,2018-02-01,2019-02-01
1891,2541,Loan,38309.86,2017-06-17,2021-06-16
1892,7641,Loan,5024.2,2015-10-08,2018-10-07
